Code commune,Libell? des communes,Typo degr? de densit?,R?gion,Population municipale 2016,Part population dense (1),Part population interm?diaire (2),Part population peu dense (3),Part population tr?s peu dense (4)
30321,Sommi?res,2,76,4923,0%,"95,1566648964418%","3,69622942113648%","1,14710568242167%"
30322,Soudorgues,3,76,288,0%,0%,"4,76190476190476%","95,2380952380952%"
30323,Soustelle,3,76,130,0%,0%,"77,6923076923077%","22,3076923076923%"
30324,Souvignargues,3,76,876,0%,0%,"79,7546012269939%","20,2453987730061%"
30325,Sum?ne,3,76,1607,0%,0%,"88,630095004597%","11,369904995403%"
30326,Tavel,3,76,1997,0%,0%,"99,0363232023721%","0,963676797627872%"
30327,Tharaux,4,76,57,0%,0%,"7,54716981132075%","92,4528301886793%"
30328,Th?ziers,3,76,1077,0%,0%,"99,4291151284491%","0,570884871550904%"
30329,Thoiras,4,76,457,0%,0%,"67,683615819209%","32,316384180791%"
30330,Tornac,3,76,910,0%,0%,"93,8187532739654%","6,18124672603457%"
30331,Tresques,3,76,1853,0%,0%,"97,2602739726027%","2,73972602739726%"
30332,Tr?ves,4,76,138,0%,0%,0%,100%
30333,Uchaud,2,76,4333,0%,"94,6871179281983%","4,84605979771035%","0,466822274091364%"
30334,Uz?s,2,76,8859,0%,"84,6716155720519%","14,5917153057177%","0,736669122230407%"
30335,Vabres,3,76,115,0%,0%,90%,10%
30336,Vallabr?gues,3,76,1405,0%,0%,"98,6735445836404%","1,32645541635962%"
30337,Vallabrix,3,76,426,0%,0%,"98,812351543943%","1,18764845605701%"
30338,Vall?rargues,4,76,140,0%,0%,0%,100%
30339,Val-d'Aigoual,4,76,1490,0%,0%,"37,8756476683938%","62,1243523316062%"
30340,Valligui?res,3,76,591,0%,0%,"95,5744680851064%","4,42553191489362%"
30341,Vauvert,2,76,11585,0%,"78,8902444154642%","17,163770981448%","3,9459846030878%"
30342,V?n?jan,3,76,1268,0%,0%,"97,7332829618436%","2,2667170381564%"
30343,Verfeuil,3,76,615,0%,0%,"71,1878685762426%","28,8121314237574%"
30344,Verg?ze,2,76,5121,0%,"96,1241015376217%","3,1844236193249%","0,691474843053407%"
30345,La Vernar?de,3,76,334,0%,0%,"91,7933130699088%","8,20668693009119%"
30346,Vers-Pont-du-Gard,3,76,1924,0%,0%,"98,7424822307272%","1,25751776927283%"
30347,Vestric-et-Candiac,2,76,1440,0%,"60,9419263456091%","33,2507082152975%","5,80736543909348%"
30348,V?z?nobres,3,76,1867,0%,0%,"99,0855298547606%","0,914470145239376%"
30349,Vic-le-Fesq,3,76,526,0%,0%,"92,2089825847846%","7,7910174152154%"
30350,Le Vigan,2,76,3997,0%,"84,6533400809717%","13,7525303643725%","1,59412955465587%"
30351,Villeneuve-l?s-Avignon,2,76,12314,0%,"98,0766161213089%","1,56025538707103%","0,363128491620112%"
30352,Villevieille,2,76,1754,0%,"56,1661845911123%","42,6768340783592%","1,15698133052853%"
30353,Vissec,4,76,61,0%,0%,0%,100%
30354,Montagnac,4,76,220,0%,0%,0%,100%
30355,Saint-Paul-les-Fonts,3,76,1055,0%,0%,"98,8142292490119%","1,18577075098814%"
30356,Rodilhan,3,76,3088,0%,0%,"99,7914131757344%","0,208586824265601%"
31001,Agassac,4,76,118,0%,0%,0%,100%
31002,Aignes,4,76,255,0%,0%,0%,100%
31003,Aigrefeuille,2,76,1294,0%,"88,9104303993796%","11,0895696006204%",0%
31004,Ayguesvives,3,76,2690,0%,0%,"98,6679000925069%","1,33209990749306%"
31005,Alan,3,76,324,0%,0%,0%,100%
31006,Albiac,3,76,215,0%,0%,"95,3379953379953%","4,66200466200466%"
31007,Ambax,4,76,67,0%,0%,0%,100%
31008,Anan,4,76,248,0%,0%,0%,100%
31009,Antichan-de-Frontignes,3,76,133,0%,0%,"95,9798994974874%","4,02010050251256%"
31010,Antignac,4,76,118,0%,0%,0%,100%
31011,Arbas,4,76,268,0%,0%,0%,100%
31012,Arbon,4,76,101,0%,0%,0%,100%
31013,Ardi?ge,3,76,373,0%,0%,"98,921832884097%","1,07816711590297%"
31014,Arguenos,4,76,72,0%,0%,0%,100%
31015,Argut-Dessous,3,76,26,0%,0%,"8,33333333333333%","91,6666666666667%"
31017,Arlos,3,76,100,0%,0%,"97,752808988764%","2,24719101123595%"
31018,Arnaud-Guilhem,4,76,235,0%,0%,"14,2259414225941%","85,7740585774059%"
31019,Artigue,4,76,32,0%,0%,0%,100%
31020,Aspet,3,76,961,0%,0%,"78,1111111111111%","21,8888888888889%"
31021,Aspret-Sarrat,4,76,144,0%,0%,0%,100%
31022,Aucamville,1,76,8484,100%,0%,0%,0%
31023,Aulon,3,76,322,0%,0%,0%,100%
31024,Auragne,4,76,434,0%,0%,"82,3458282950423%","17,6541717049577%"
31025,Aureville,3,76,890,0%,0%,"98,2475355969332%","1,75246440306681%"
31026,Auriac-sur-Vendinelle,3,76,1052,0%,0%,"86,0153256704981%","13,9846743295019%"
31027,Auribail,4,76,212,0%,0%,0%,100%
31028,Aurignac,3,76,1275,0%,0%,"89,0272014753342%","10,9727985246657%"
31029,Aurin,3,76,334,0%,0%,"96,996996996997%","3,003003003003%"
31030,Ausseing,4,76,77,0%,0%,0%,100%
31031,Ausson,3,76,593,0%,0%,"99,5016611295681%","0,498338870431894%"
31032,Aussonne,2,76,7064,0%,"85,3102961918195%","14,6897038081805%",0%
31033,Auterive,2,76,9723,0%,"85,87890625%","13,14453125%","0,9765625%"
31034,Auzas,4,76,249,0%,0%,"93,3609958506224%","6,63900414937759%"
31035,Auzeville-Tolosane,2,76,4412,"44,8371274053578%","46,585335177965%","8,52722927933593%","0,0503081373412149%"
31036,Auzielle,2,76,1490,0%,"97,387472458294%","2,61252754170601%",0%
31037,Avignonet-Lauragais,3,76,1503,0%,0%,"75,395256916996%","24,6047430830039%"
31038,Azas,3,76,667,0%,0%,"78,5767790262172%","21,4232209737828%"
31039,Bachas,4,76,70,0%,0%,0%,100%
31040,Bachos,3,76,39,0%,0%,0%,100%
31041,Bagiry,3,76,106,0%,0%,"91,8181818181818%","8,18181818181818%"
31042,Bagn?res-de-Luchon,3,76,2469,0%,0%,"99,4415807560137%","0,558419243986254%"
31043,Balesta,4,76,161,0%,0%,0%,100%
31044,Balma,1,76,16704,"86,0147150814691%","11,6618510023532%","2,32343391617765%",0%
31045,Barbazan,3,76,484,0%,0%,"99,3377483443708%","0,662251655629139%"
31046,Baren,4,76,12,0%,0%,0%,100%
31047,Bax,4,76,89,0%,0%,0%,100%
31048,Bazi?ge,3,76,3396,0%,0%,"98,0057803468208%","1,99421965317919%"
31049,Bazus,3,76,574,0%,0%,"95,4655870445344%","4,53441295546559%"
31050,Beauchalot,3,76,637,0%,0%,"98,9417989417989%","1,05820105820106%"
31051,Beaufort,3,76,457,0%,0%,"89,8601398601399%","10,1398601398601%"
31052,Beaumont-sur-L?ze,3,76,1591,0%,0%,"90,7301587301587%","9,26984126984127%"
31053,Beaupuy,2,76,1365,0%,"80,4530201342282%","15,1845637583893%","4,36241610738255%"
31054,Beauteville,4,76,178,0%,0%,"90,9090909090909%","9,09090909090909%"
31055,Beauville,4,76,167,0%,0%,"15,0724637681159%","84,9275362318841%"
31056,Beauzelle,1,76,6371,"88,6439393939394%","10,8257575757576%","0,53030303030303%",0%
31057,Belberaud,2,76,1570,0%,"73,2708468002586%","25,5009696186167%","1,22818358112476%"
31058,Belb?ze-de-Lauragais,4,76,122,0%,0%,"92,741935483871%","7,25806451612903%"
31059,Belb?ze-en-Comminges,4,76,117,0%,0%,0%,100%
31060,B?lesta-en-Lauragais,4,76,115,0%,0%,0%,100%
31061,Bellegarde-Sainte-Marie,3,76,206,0%,0%,"57,6354679802956%","42,3645320197044%"
31062,Bellesserre,4,76,115,0%,0%,0%,100%
31063,Benque,4,76,163,0%,0%,0%,100%
31064,Benque-Dessous-et-Dessus,4,76,25,0%,0%,0%,100%
31065,B?rat,3,76,3056,0%,0%,"98,3758700696056%","1,62412993039443%"
31066,Bessi?res,3,76,4100,0%,0%,"99,5932041158172%","0,406795884182819%"
31067,Bezins-Garraux,4,76,42,0%,0%,0%,100%
31068,Billi?re,3,76,20,0%,0%,100%,0%
31069,Blagnac,1,76,24795,"98,7227541250764%","1,27724587492361%",0%,0%
31070,Blajan,3,76,533,0%,0%,"86,6004962779156%","13,3995037220844%"
31071,Bois-de-la-Pierre,3,76,428,0%,0%,"96,9519343493552%","3,04806565064478%"
31072,Boiss?de,3,76,72,0%,0%,"84,7457627118644%","15,2542372881356%"
31073,Bondigoux,3,76,546,0%,0%,"98,3471074380165%","1,65289256198347%"
31074,Bonrepos-Riquet,3,76,298,0%,0%,"96,5034965034965%","3,4965034965035%"
31075,Bonrepos-sur-Aussonnelle,2,76,1186,0%,"57,0621468926554%","40,274414850686%","2,6634382566586%"
31076,Bordes-de-Rivi?re,3,76,503,0%,0%,"97,3913043478261%","2,60869565217391%"
31077,Le Born,3,76,527,0%,0%,"75,735950044603%","24,264049955397%"
31078,Boudrac,4,76,146,0%,0%,0%,100%
31079,Bouloc,3,76,4668,0%,0%,"99,7267185200757%","0,273281479924322%"
31080,Boulogne-sur-Gesse,3,76,1666,0%,0%,"88,2637210907836%","11,7362789092164%"
31081,Bourg-d'Oueil,4,76,6,0%,0%,0%,100%
31082,Bourg-Saint-Bernard,3,76,1033,0%,0%,"95,2830188679245%","4,71698113207547%"
31083,Boussan,4,76,246,0%,0%,"2,68456375838926%","97,3154362416107%"
31084,Boussens,3,76,1116,0%,0%,"99,2467043314501%","0,753295668549906%"
31085,Boutx,4,76,245,0%,0%,0%,100%
31086,Bouzin,3,76,104,0%,0%,"5,29100529100529%","94,7089947089947%"
31087,Bragayrac,3,76,326,0%,0%,"89,261744966443%","10,738255033557%"
31088,Brax,2,76,2885,0%,"97,2166998011928%","2,55135851557323%","0,23194168323393%"
31089,Bretx,3,76,651,0%,0%,"96,969696969697%","3,03030303030303%"
31090,Brignemont,4,76,397,0%,0%,"14,119170984456%","85,880829015544%"
31091,Brugui?res,2,76,5736,0%,"94,1484421177067%","5,60668749472262%","0,244870387570717%"
31092,Burgalays,3,76,129,0%,0%,0%,100%
31093,Le Burgaud,3,76,963,0%,0%,"75,7559681697613%","24,2440318302387%"
31094,Buzet-sur-Tarn,3,76,2753,0%,0%,"98,8795518207283%","1,12044817927171%"
31095,Cabanac-Cazaux,4,76,129,0%,0%,"94,1176470588235%","5,88235294117647%"
31096,Cabanac-S?guenville,4,76,165,0%,0%,0%,100%
31097,Le Cabanial,3,76,472,0%,0%,"86,9507323568575%","13,0492676431425%"
31098,Cadours,3,76,1103,0%,0%,"95,2646239554318%","4,73537604456825%"
31099,Caignac,3,76,324,0%,0%,"90,2739726027397%","9,72602739726027%"
31100,Calmont,3,76,2411,0%,0%,"88,3239982766049%","11,6760017233951%"
31101,Cambernard,3,76,470,0%,0%,"88,3495145631068%","11,6504854368932%"
31102,Cambiac,4,76,214,0%,0%,"4,03022670025189%","95,9697732997481%"
31103,Canens,4,76,57,0%,0%,"71,6666666666667%","28,3333333333333%"
31104,Capens,3,76,682,0%,0%,"92,0471281296024%","7,95287187039764%"
31105,Caragoudes,4,76,226,0%,0%,0%,100%
31106,Caraman,3,76,2535,0%,0%,"93,2196747011562%","6,78032529884382%"
31107,Carbonne,3,76,5726,0%,0%,"98,3522055095488%","1,64779449045124%"
31108,Cardeilhac,4,76,272,0%,0%,0%,100%
31109,Cassagnab?re-Tournas,3,76,460,0%,0%,0%,100%
31110,Cassagne,3,76,644,0%,0%,"86,9662921348315%","13,0337078651685%"
31111,Castagnac,3,76,296,0%,0%,"78,1144781144781%","21,8855218855219%"
31112,Castagn?de,3,76,191,0%,0%,"99,4152046783626%","0,584795321637427%"
31113,Castanet-Tolosan,2,76,13187,0%,"98,55012737899%","1,35995803986213%","0,0899145811479095%"
31114,Castelbiague,4,76,262,0%,0%,0%,100%
31115,Castelgaillard,4,76,62,0%,0%,0%,100%
31116,Castelginest,1,76,10342,"81,630244961533%","15,2027186482277%","3,1670363902393%",0%
31117,Castelmaurou,2,76,4331,"0,52618990672088%","85,6374073188232%","12,8796938531452%","0,956708921310691%"
31118,Castelnau-d'Estr?tefonds,2,76,6291,0%,"75,37060726917%","23,7865904131236%","0,842802317706374%"
31119,Castelnau-Picampeau,4,76,221,0%,0%,"2,49376558603491%","97,5062344139651%"
31120,Le Cast?ra,3,76,769,0%,0%,"96,0847240051348%","3,91527599486521%"
31121,Cast?ra-Vignoles,4,76,65,0%,0%,0%,100%
31122,Casties-Labrande,4,76,120,0%,0%,"39,5161290322581%","60,4838709677419%"
31123,Castillon-de-Larboust,3,76,55,0%,0%,"94,0740740740741%","5,92592592592593%"
31124,Castillon-de-Saint-Martory,3,76,392,0%,0%,"95,6907477820025%","4,30925221799747%"
31125,Cathervielle,3,76,37,0%,0%,100%,0%
31126,Caubiac,3,76,386,0%,0%,"80,5486284289277%","19,4513715710723%"
31127,Caubous,4,76,5,0%,0%,0%,100%
31128,Caujac,3,76,848,0%,0%,"94,811858608894%","5,18814139110604%"
31129,Cazarilh-Lasp?nes,3,76,30,0%,0%,"81,4814814814815%","18,5185185185185%"
31130,Cazaril-Tambour?s,4,76,93,0%,0%,0%,100%
31131,Cazaunous,4,76,72,0%,0%,0%,100%
31132,Cazaux-Layrisse,3,76,59,0%,0%,"94,8275862068966%","5,17241379310345%"
31133,Cazeaux-de-Larboust,3,76,98,0%,0%,"87,7094972067039%","12,2905027932961%"
31134,Cazeneuve-Montaut,4,76,73,0%,0%,"29,6052631578947%","70,3947368421053%"
31135,Caz?res,3,76,4939,0%,0%,"98,4133360112472%","1,58666398875276%"
31136,C?pet,2,76,1773,0%,"91,6286557552992%","7,53957606654145%","0,831768178159378%"
31137,Cessales,3,76,178,0%,0%,"94,078947368421%","5,92105263157895%"
31138,Charlas,4,76,244,0%,0%,0%,100%
31139,Chaum,3,76,190,0%,0%,"97,5308641975309%","2,46913580246914%"
31140,Chein-Dessus,4,76,191,0%,0%,0%,100%
31141,Ciadoux,3,76,244,0%,0%,"85,3658536585366%","14,6341463414634%"
31142,Cier-de-Luchon,3,76,258,0%,0%,"92,0335429769392%","7,9664570230608%"
31143,Cier-de-Rivi?re,3,76,287,0%,0%,"98,8970588235294%","1,10294117647059%"
31144,Cierp-Gaud,3,76,751,0%,0%,"97,5200583515682%","2,4799416484318%"
31145,Cintegabelle,3,76,2960,0%,0%,"92,7845528455284%","7,21544715447155%"
31146,Cir?s,4,76,13,0%,0%,0%,100%
31147,Clarac,3,76,639,0%,0%,"99,6884735202492%","0,311526479750779%"
31148,Clermont-le-Fort,3,76,542,0%,0%,"96,1421319796954%","3,85786802030457%"
31149,Colomiers,1,76,39200,"88,2068447478355%","10,1867348417959%","1,60114913748797%","0,00527127288061885%"
31150,Cornebarrieu,2,76,6618,0%,"83,3234903292485%","16,3812195482061%","0,295290122545401%"
31151,Corronsac,3,76,820,0%,0%,"98,9374262101535%","1,06257378984652%"
31152,Coueilles,4,76,100,0%,0%,0%,100%
31153,Coulad?re,3,76,446,0%,0%,"99,3235625704622%","0,676437429537768%"
31155,Couret,3,76,243,0%,0%,"94,6731234866828%","5,32687651331719%"
31156,Cox,3,76,341,0%,0%,"92,318244170096%","7,68175582990398%"
31157,Cugnaux,2,76,17988,"9,00142613461592%","89,5808282766142%","1,41774558876989%",0%
31158,Cuguron,3,76,190,0%,0%,"2,35294117647059%","97,6470588235294%"
31159,Le Cuing,3,76,466,0%,0%,"93,8529088913282%","6,14709110867179%"
31160,Daux,2,76,2347,0%,"58,2204625963742%","41,15440716816%","0,625130235465722%"
31161,Deyme,2,76,1142,0%,"85,880465302848%","13,3172884075411%","0,802246289610911%"
31162,Donneville,3,76,1094,0%,0%,"99,807969275084%","0,192030724915987%"
31163,Dr?mil-Lafage,2,76,2734,0%,"73,3948208584605%","24,6186590989713%","1,98652004256829%"
31164,Drudas,4,76,226,0%,0%,"5,74162679425837%","94,2583732057416%"
31165,Eaunes,2,76,6197,0%,"80,7566557683325%","18,9786704032384%","0,264673828429083%"
31166,Empeaux,3,76,254,0%,0%,"96,6911764705882%","3,30882352941176%"
31167,Encausse-les-Thermes,3,76,710,0%,0%,"97,7980258162491%","2,20197418375095%"
31168,Eoux,4,76,115,0%,0%,0%,100%
31169,Escalquens,2,76,6709,0%,"98,4405742184653%","1,32624061794068%","0,233185163593966%"
31170,Escanecrabe,3,76,255,0%,0%,"2,20440881763527%","97,7955911823647%"
31171,Espan?s,3,76,326,0%,0%,"98,4025559105431%","1,59744408945687%"
31172,Esparron,4,76,60,0%,0%,0%,100%
31173,Esperce,4,76,257,0%,0%,0%,100%
31174,Estadens,3,76,532,0%,0%,"95,5121951219512%","4,48780487804878%"
31175,Estancarbon,3,76,608,0%,0%,"97,8206202849958%","2,17937971500419%"
31176,Est?nos,3,76,189,0%,0%,"98,4496124031008%","1,55038759689922%"
31177,Eup,4,76,132,0%,0%,0%,100%
31178,Fabas,4,76,206,0%,0%,0%,100%
31179,Le Faget,3,76,352,0%,0%,"2,24358974358974%","97,7564102564103%"
31180,Falga,3,76,122,0%,0%,"91,156462585034%","8,84353741496599%"
31181,Le Fauga,3,76,2070,0%,0%,"99,5884773662552%","0,411522633744856%"
31182,Fenouillet,1,76,5128,"66,1327231121281%","29,3546910755149%","4,51258581235698%",0%
31183,Figarol,3,76,306,0%,0%,"93,9393939393939%","6,06060606060606%"
31184,Flourens,2,76,1959,0%,"82,9061955710376%","16,3473500870863%","0,746454341876089%"
31185,Folcarde,3,76,126,0%,0%,"88,0851063829787%","11,9148936170213%"
31186,Fonbeauzard,1,76,2993,100%,0%,0%,0%
31187,Fonsorbes,2,76,12000,0%,"91,4250174920314%","8,21736764362901%","0,357614864339579%"
31188,Fontenilles,2,76,5877,0%,"90,1515785947576%","9,39619797336906%","0,452223431873377%"
31189,Forgues,3,76,212,0%,0%,"84,2342342342342%","15,7657657657658%"
31190,Fos,4,76,241,0%,0%,0%,100%
31191,Fougaron,4,76,95,0%,0%,0%,100%
31192,Fourquevaux,3,76,775,0%,0%,"96,8692449355433%","3,13075506445672%"
31193,Le Fousseret,3,76,1935,0%,0%,"88,4449244060475%","11,5550755939525%"
31194,Francarville,4,76,180,0%,0%,"87,9356568364611%","12,0643431635389%"
31195,Francazal,4,76,28,0%,0%,0%,100%
31196,Francon,3,76,252,0%,0%,"91,7695473251029%","8,23045267489712%"
31197,Franquevielle,3,76,347,0%,0%,"92,1458625525947%","7,85413744740533%"
31198,Le Fr?chet,4,76,109,0%,0%,0%,100%
31199,Fronsac,3,76,219,0%,0%,"96,8831168831169%","3,11688311688312%"
31200,Frontignan-de-Comminges,3,76,78,0%,0%,"98,8023952095808%","1,19760479041916%"
31201,Frontignan-Sav?s,4,76,68,0%,0%,0%,100%
31202,Fronton,3,76,6151,0%,0%,"98,0877207258524%","1,91227927414761%"
31203,Frouzins,2,76,9088,0%,"95,5587468751662%","4,44125312483379%",0%
31204,Fustignac,4,76,83,0%,0%,0%,100%
31205,Gagnac-sur-Garonne,2,76,3012,0%,"87,6957140597817%","12,3042859402183%",0%
31206,Gaillac-Toulza,3,76,1270,0%,0%,"57,518115942029%","42,481884057971%"
31207,Gali?,4,76,89,0%,0%,0%,100%
31208,Ganties,3,76,327,0%,0%,"92,6666666666667%","7,33333333333333%"
31209,Garac,4,76,162,0%,0%,0%,100%
31210,Gardouch,3,76,1281,0%,0%,"94,0435280641466%","5,95647193585338%"
31211,Gargas,3,76,698,0%,0%,"99,5555555555555%","0,444444444444444%"
31212,Garidech,3,76,1768,0%,0%,"99,7832565700352%","0,216743429964779%"
31213,Garin,3,76,145,0%,0%,"96,7105263157895%","3,28947368421053%"
31215,Gaur?,3,76,522,0%,0%,"85,1153039832285%","14,8846960167715%"
31216,G?mil,3,76,282,0%,0%,"99,6539792387543%","0,346020761245675%"
31217,G?nos,4,76,74,0%,0%,0%,100%
31218,Gensac-de-Boulogne,4,76,139,0%,0%,0%,100%
31219,Gensac-sur-Garonne,4,76,424,0%,0%,"32,0293398533007%","67,9706601466993%"
31220,Gibel,4,76,362,0%,0%,0%,100%
31221,Gouaux-de-Larboust,4,76,66,0%,0%,0%,100%
31222,Gouaux-de-Luchon,4,76,47,0%,0%,0%,100%
31223,Goudex,4,76,51,0%,0%,0%,100%
31224,Gourdan-Polignan,3,76,1395,0%,0%,"99,2831541218638%","0,716845878136201%"
31225,Goutevernisse,4,76,184,0%,0%,"87,7675840978593%","12,2324159021407%"
31226,Gouzens,4,76,93,0%,0%,0%,100%
31227,Goyrans,3,76,883,0%,0%,"99,2391304347826%","0,760869565217391%"
31228,Gragnague,3,76,1821,0%,0%,"98,7470634299139%","1,25293657008614%"
31229,Gratens,3,76,694,0%,0%,"79,1286015460295%","20,8713984539705%"
31230,Gratentour,2,76,3755,0%,"91,9798618428755%","8,02013815712446%",0%
31231,Grazac,3,76,584,0%,0%,"95,0920245398773%","4,9079754601227%"
31232,Grenade,2,76,8874,0%,"84,1089221014493%","14,8324275362319%","1,05865036231884%"
31233,Gr?piac,3,76,1012,0%,0%,"97,4962443665498%","2,50375563345017%"
31234,Le Gr?s,3,76,440,0%,0%,"91,4053426248548%","8,59465737514518%"
31235,Guran,3,76,45,0%,0%,0%,100%
31236,Herran,4,76,76,0%,0%,0%,100%
31237,His,3,76,252,0%,0%,"98,2142857142857%","1,78571428571429%"
31238,Huos,3,76,507,0%,0%,"99,7950819672131%","0,204918032786885%"
31239,L'Isle-en-Dodon,3,76,1687,0%,0%,"94,3390545016561%","5,66094549834387%"
31240,Issus,3,76,603,0%,0%,"95,9166666666667%","4,08333333333333%"
31241,Izaut-de-l'Htel,3,76,336,0%,0%,0%,100%
31242,Jurvielle,3,76,22,0%,0%,0%,100%
31243,Juzes,4,76,96,0%,0%,"93,5064935064935%","6,49350649350649%"
31244,Juzet-de-Luchon,3,76,382,0%,0%,"99,4858611825193%","0,51413881748072%"
31245,Juzet-d'Izaut,4,76,198,0%,0%,0%,100%
31246,Labarthe-Inard,3,76,870,0%,0%,"98,8221436984688%","1,17785630153121%"
31247,Labarthe-Rivi?re,3,76,1397,0%,0%,"99,1791044776119%","0,82089552238806%"
31248,Labarthe-sur-L?ze,2,76,5938,0%,"84,8665165648118%","15,1334834351882%",0%
31249,Labastide-Beauvoir,3,76,1299,0%,0%,"97,8740801308258%","2,12591986917416%"
31250,Labastide-Clermont,3,76,672,0%,0%,"81,7757009345794%","18,2242990654206%"
31251,Labastide-Paum?s,4,76,148,0%,0%,0%,100%
31252,Labastide-Saint-Sernin,3,76,1920,0%,0%,"99,6824556761048%","0,31754432389521%"
31253,Labastidette,3,76,2537,0%,0%,"99,4953136265321%","0,504686373467916%"
31254,Lab?ge,2,76,4273,0%,"98,7105489377379%","0,798231609971755%","0,491219452290311%"
31255,Labroqu?re,3,76,349,0%,0%,"97,9041916167665%","2,09580838323353%"
31256,Labruy?re-Dorsa,3,76,283,0%,0%,"99,3333333333333%","0,666666666666667%"
31258,Lacaugne,4,76,208,0%,0%,0%,100%
31259,Lacroix-Falgarde,2,76,2096,0%,"79,8264133239503%","19,8920947689421%","0,281491907107671%"
31260,Laffite-Toupi?re,4,76,109,0%,0%,0%,100%
31261,Lafitte-Vigordane,3,76,1189,0%,0%,"98,9774179804005%","1,02258201959949%"
31262,Lagarde,3,76,412,0%,0%,"81,1013767209011%","18,8986232790989%"
31263,Lagardelle-sur-L?ze,2,76,3036,0%,"76,7154846141188%","21,4085897646865%","1,87592562119467%"
31264,Lagrce-Dieu,3,76,588,0%,0%,"93,5483870967742%","6,45161290322581%"
31265,Lagraulet-Saint-Nicolas,4,76,251,0%,0%,0%,100%
31266,Lahage,3,76,216,0%,0%,"84,6575342465753%","15,3424657534247%"
31267,Lahit?re,3,76,57,0%,0%,"21,7821782178218%","78,2178217821782%"
31268,Lalouret-Laffiteau,4,76,143,0%,0%,0%,100%
31269,Lamasqu?re,3,76,1447,0%,0%,"99,5918367346939%","0,408163265306122%"
31270,Landorthe,3,76,1019,0%,0%,"98,7090367428004%","1,2909632571996%"
31271,Lanta,3,76,2064,0%,0%,"95,4881999074503%","4,51180009254975%"
31272,Lapeyr?re,4,76,69,0%,0%,0%,100%
31273,Lapeyrouse-Fossat,2,76,2850,0%,"75,9445636033658%","24,0554363966342%",0%
31274,Larcan,4,76,181,0%,0%,0%,100%
31275,Lar?ole,4,76,179,0%,0%,"14,2433234421365%","85,7566765578635%"
31276,Larroque,4,76,299,0%,0%,0%,100%
31277,Lasserre-Prad?re,3,76,1544,0%,0%,"99,0272373540856%","0,972762645914397%"
31278,Latoue,4,76,328,0%,0%,"11,5085536547434%","88,4914463452566%"
31279,Latour,4,76,80,0%,0%,0%,100%
31280,Latrape,4,76,379,0%,0%,0%,100%
31281,Launac,3,76,1430,0%,0%,"94,954128440367%","5,04587155963303%"
31282,Launaguet,1,76,8670,"95,8534233365477%","2,05910715298656%","2,08746951046571%",0%
31283,Lautignac,4,76,268,0%,0%,"6,52591170825336%","93,4740882917466%"
31284,Lauzerville,2,76,1617,0%,"95,2122854561879%","4,78771454381211%",0%
31285,Lavalette,3,76,745,0%,0%,"95,638229634381%","4,36177036561899%"
31286,Lavelanet-de-Comminges,3,76,652,0%,0%,"78,1429745275267%","21,8570254724733%"
31287,Lavernose-Lacasse,3,76,3041,0%,0%,"99,2866696388765%","0,713330361123495%"
31288,Layrac-sur-Tarn,3,76,332,0%,0%,"88,0059970014992%","11,9940029985007%"
31289,L?cussan,3,76,263,0%,0%,0%,100%
31290,L?ge,3,76,44,0%,0%,100%,0%
31291,L?guevin,2,76,9308,0%,"93,9861739175633%","5,19257757679713%","0,821248505639586%"
31292,Lescuns,3,76,71,0%,0%,"78,7878787878788%","21,2121212121212%"
31293,Lespinasse,2,76,2728,0%,"90,6678539626002%","9,33214603739982%",0%
31294,Lespiteau,3,76,97,0%,0%,"97,752808988764%","2,24719101123595%"
31295,Lespugue,4,76,80,0%,0%,0%,100%
31296,Lestelle-de-Saint-Martory,3,76,445,0%,0%,"97,1698113207547%","2,83018867924528%"
31297,L?vignac,3,76,2105,0%,0%,"99,4455994455994%","0,554400554400554%"
31299,Lherm,3,76,3711,0%,0%,"92,4070867190622%","7,59291328093779%"
31300,Lieoux,4,76,126,0%,0%,"4,91803278688525%","95,0819672131147%"
31301,Lilhac,4,76,132,0%,0%,0%,100%
